# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.entries.lookupDurationMaxMs,1742026995650000000,1742027055678000000,0.0
Indexes.stubs.lookups,1742026995650000000,1742027055678000000,0.0
Indexes.stubs.lookupDuration90PMs,1742026995650000000,1742027055678000000,0.0
IndexesFlusher.totalFlushes,1742026995650000000,1742027055678000000,58
Indexes.allKeys.lookupDurationMaxMs,1742026995650000000,1742027055678000000,0.0
Indexes.stubs.lookupDurationAvgMs,1742026995650000000,1742027055678000000,0.0
Indexes.allKeys.lookups,1742026995650000000,1742027055678000000,0.0
Indexes.stubs.lookupDurationMaxMs,1742026995650000000,1742027055678000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1742026995650000000,1742027055678000000,0.0
IndexesFlusher.totalFlushesRetried,1742026995650000000,1742027055678000000,0
Indexes.allKeys.lookupDuration90PMs,1742026995650000000,1742027055678000000,0.0
Indexes.entries.lookupDuration90PMs,1742026995650000000,1742027055678000000,0.0
IndexesFlusher.totalFlushingTimeUs,1742026995650000000,1742027055678000000,262500
Indexes.entries.lookups,1742026995650000000,1742027055678000000,0.0
FileNameCache.totalMisses,1742026995650000000,1742027055678000000,69375
FileNameCache.queries,1742026995650000000,1742027055678000000,1079131
workspaceModel.update.unloaded.entities.ms,1742026995650000000,1742027055678000000,0
workspaceModel.initializing.ms,1742026995650000000,1742027055678000000,1
workspaceModel.updates.ms,1742026995650000000,1742027055678000000,45
workspaceModel.check.recursive.update.ms,1742026995650000000,1742027055678000000,0
workspaceModel.init.bridges.ms,1742026995650000000,1742027055678000000,1
workspaceModel.collect.changes.ms,1742026995650000000,1742027055678000000,0
workspaceModel.updates.precise.ms,1742026995650000000,1742027055678000000,18
workspaceModel.to.snapshot.ms,1742026995650000000,1742027055678000000,1
workspaceModel.updates.count,1742026995650000000,1742027055678000000,3
workspaceModel.loading.from.cache.ms,1742026995650000000,1742027055678000000,174
workspaceModel.loading.total.ms,1742026995650000000,1742027055678000000,186
workspaceModel.replace.project.model.ms,1742026995650000000,1742027055678000000,0
workspaceModel.pre.handlers.ms,1742026995650000000,1742027055678000000,0
FlushQueue.executionTimeAvgNs,1742026995650000000,1742027055678000000,0.0
FlushQueue.executionTimeMaxNs,1742026995650000000,1742027055678000000,0
FlushQueue.waitingTimeAvgNs,1742026995650000000,1742027055678000000,0.0
FlushQueue.queueSizeAvg,1742026995650000000,1742027055678000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1742026995650000000,1742027055678000000,438738
AWTEventQueue.dispatchTimeMaxNs,1742026995650000000,1742027055678000000,0
ReadAction.executionsCount,1742026995650000000,1742027055678000000,107469
AWTEventQueue.eventsDispatched,1742026995650000000,1742027055678000000,0
FlushQueue.queueSize90P,1742026995650000000,1742027055678000000,0
FlushQueue.executionTime90PNs,1742026995650000000,1742027055678000000,0
WriteAction.executionsCount,1742026995650000000,1742027055678000000,15
AWTEventQueue.dispatchTimeAvgNs,1742026995650000000,1742027055678000000,0.0
NonBlockingReadAction.failedExecutionsCount,1742026995650000000,1742027055678000000,3
AWTEventQueue.dispatchTimeTotalNS,1742026995650000000,1742027055678000000,8166728340
FlushQueue.waitingTimeMaxNs,1742026995650000000,1742027055678000000,0
FlushQueue.waitingTime90PNs,1742026995650000000,1742027055678000000,0
NonBlockingReadAction.finalizedExecutionsCount,1742026995650000000,1742027055678000000,317
FlushQueue.queueSizeMax,1742026995650000000,1742027055678000000,0
NonBlockingReadAction.failedExecutionTimeUs,1742026995650000000,1742027055678000000,31537
AWTEventQueue.dispatchTime90PNs,1742026995650000000,1742027055678000000,0
FlushQueue.tasksExecuted,1742026995650000000,1742027055678000000,0
JVM.totalCpuTimeMs,1742026995650000000,1742027055678000000,46946
JVM.maxNativeBytes,1742026995650000000,1742027055678000000,-1
JVM.GC.collectionTimesMs,1742026995650000000,1742027055678000000,132
JVM.GC.collections,1742026995650000000,1742027055678000000,23
JVM.usedNativeBytes,1742026995650000000,1742027055678000000,418924256
OS.loadAverage,1742026995650000000,1742027055678000000,3.326171875
JVM.totalBytesAllocated,1742026995650000000,1742027055678000000,2173425968
JVM.usedHeapBytes,1742026995650000000,1742027055678000000,525336576
JVM.maxHeapBytes,1742026995650000000,1742027055678000000,2147483648
JVM.threadCount,1742026995650000000,1742027055678000000,139
