# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTimeAvgNs,1742026776693000000,1742026836702000000,1019451.8691399663
FlushQueue.executionTimeMaxNs,1742026776693000000,1742026836702000000,15502147583
FlushQueue.waitingTimeMaxNs,1742026776693000000,1742026836702000000,838860799
FlushQueue.tasksExecuted,1742026776693000000,1742026836702000000,1588
FlushQueue.waitingTimeAvgNs,1742026776693000000,1742026836702000000,7.610312142065491E7
NonBlockingReadAction.finalizedExecutionsCount,1742026776693000000,1742026836702000000,19
FlushQueue.queueSize90P,1742026776693000000,1742026836702000000,100
FlushQueue.executionTimeAvgNs,1742026776693000000,1742026836702000000,1.1106281046599496E7
WriteAction.executionsCount,1742026776693000000,1742026836702000000,10
FlushQueue.queueSizeMax,1742026776693000000,1742026836702000000,139
FlushQueue.queueSizeAvg,1742026776693000000,1742026836702000000,26.166876574307306
AWTEventQueue.dispatchTimeMaxNs,1742026776693000000,1742026836702000000,666894335
AWTEventQueue.eventsDispatched,1742026776693000000,1742026836702000000,5930
AWTEventQueue.dispatchTimeTotalNS,1742026776693000000,1742026836702000000,6045186899
FlushQueue.executionTime90PNs,1742026776693000000,1742026836702000000,358399
FlushQueue.waitingTime90PNs,1742026776693000000,1742026836702000000,230686719
ReadAction.executionsCount,1742026776693000000,1742026836702000000,95096
AWTEventQueue.dispatchTime90PNs,1742026776693000000,1742026836702000000,999423
JVM.threadCount,1742026776693000000,1742026836702000000,125
OS.loadAverage,1742026776693000000,1742026836702000000,2.4013671875
JVM.totalBytesAllocated,1742026776693000000,1742026836702000000,1801289944
JVM.maxHeapBytes,1742026776693000000,1742026836702000000,2147483648
JVM.totalCpuTimeMs,1742026776693000000,1742026836702000000,41014
JVM.GC.collectionTimesMs,1742026776693000000,1742026836702000000,119
JVM.usedHeapBytes,1742026776693000000,1742026836702000000,347078656
JVM.maxNativeBytes,1742026776693000000,1742026836702000000,-1
JVM.usedNativeBytes,1742026776693000000,1742026836702000000,325197648
JVM.GC.collections,1742026776693000000,1742026836702000000,24
workspaceModel.initializing.ms,1742026776693000000,1742026836702000000,1
workspaceModel.updates.ms,1742026776693000000,1742026836702000000,49
workspaceModel.init.bridges.ms,1742026776693000000,1742026836702000000,1
workspaceModel.updates.precise.ms,1742026776693000000,1742026836702000000,19
workspaceModel.pre.handlers.ms,1742026776693000000,1742026836702000000,0
workspaceModel.update.unloaded.entities.ms,1742026776693000000,1742026836702000000,0
workspaceModel.check.recursive.update.ms,1742026776693000000,1742026836702000000,0
workspaceModel.loading.from.cache.ms,1742026776693000000,1742026836702000000,170
workspaceModel.to.snapshot.ms,1742026776693000000,1742026836702000000,0
workspaceModel.updates.count,1742026776693000000,1742026836702000000,3
workspaceModel.loading.total.ms,1742026776693000000,1742026836702000000,187
workspaceModel.collect.changes.ms,1742026776693000000,1742026836702000000,0
workspaceModel.replace.project.model.ms,1742026776693000000,1742026836702000000,0
FilePageCache.maxRegisteredFiles,1742026776693000000,1742026836702000000,571
FilePageCache.uncachedFileAccess,1742026776693000000,1742026836702000000,170
StreamlinedBlobStorage.recordsRelocated,1742026776693000000,1742026836702000000,0
FilePageCacheLockFree.totalPagesReclaimed,1742026776693000000,1742026836702000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1742026776693000000,1742026836702000000,46812
FilePageCacheLockFree.totalBytesWritten,1742026776693000000,1742026836702000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1742026776693000000,1742026836702000000,24576
FilePageCache.capacityInBytes,1742026776693000000,1742026836702000000,503316478
FilePageCache.totalPageDisposalsUs,1742026776693000000,1742026836702000000,2582
FilePageCacheLockFree.totalPagesRequestsMs,1742026776693000000,1742026836702000000,2
FilePageCacheLockFree.totalHeapBytesReclaimed,1742026776693000000,1742026836702000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1742026776693000000,1742026836702000000,131
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1742026776693000000,1742026836702000000,0
DirectByteBufferAllocator.disposed,1742026776693000000,1742026836702000000,0
FilePageCache.pageLoads,1742026776693000000,1742026836702000000,259
StorageLockContext.competingThreads.avg,1742026776693000000,1742026836702000000,0.0
StreamlinedBlobStorage.recordsDeleted,1742026776693000000,1742026836702000000,20
FilePageCacheLockFree.totalPagesWritten,1742026776693000000,1742026836702000000,0
FilePageCacheLockFree.totalPagesWriteMs,1742026776693000000,1742026836702000000,0
MappedFileStorage.totalPagesMapped,1742026776693000000,1742026836702000000,14
MappedFileStorage.storages,1742026776693000000,1742026836702000000,14
FilePageCacheLockFree.totalClosedStoragesReclaimed,1742026776693000000,1742026836702000000,0
FilePageCacheLockFree.totalPagesHandedOver,1742026776693000000,1742026836702000000,0
DirectByteBufferAllocator.hits,1742026776693000000,1742026836702000000,22
FilePageCacheLockFree.totalHeapBytesAllocated,1742026776693000000,1742026836702000000,0
DirectByteBufferAllocator.reclaimed,1742026776693000000,1742026836702000000,22
StorageLockContext.competingThreads.max,1742026776693000000,1742026836702000000,0
StorageLockContext.competingThreads.90P,1742026776693000000,1742026836702000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1742026776693000000,1742026836702000000,689187
FilePageCacheLockFree.totalBytesRequested,1742026776693000000,1742026836702000000,57344
DirectByteBufferAllocator.misses,1742026776693000000,1742026836702000000,240
FilePageCacheLockFree.totalPageAllocationsWaited,1742026776693000000,1742026836702000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1742026776693000000,1742026836702000000,246456320
FilePageCacheLockFree.totalBytesRead,1742026776693000000,1742026836702000000,13746
FilePageCache.pageFastCacheHits,1742026776693000000,1742026836702000000,5105
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1742026776693000000,1742026836702000000,2615162
FilePageCacheLockFree.totalPagesReadMs,1742026776693000000,1742026836702000000,1
FilePageCache.pageHits,1742026776693000000,1742026836702000000,0
FilePageCache.totalPageLoadsUs,1742026776693000000,1742026836702000000,149863
FilePageCache.pageLoadsAboveSizeThreshold,1742026776693000000,1742026836702000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1742026776693000000,1742026836702000000,719
MappedFileStorage.totalBytesMapped,1742026776693000000,1742026836702000000,128188416
FileChannelInterruptsRetryer.totalRetriedAttempts,1742026776693000000,1742026836702000000,0
FilePageCacheLockFree.nativeBytesInUse,1742026776693000000,1742026836702000000,24576
FilePageCache.disposedBuffers,1742026776693000000,1742026836702000000,22
FilePageCache.maxCacheSizeInBytes,1742026776693000000,1742026836702000000,246431744
StreamlinedBlobStorage.recordsAllocated,1742026776693000000,1742026836702000000,32393
FilePageCacheLockFree.totalPagesAllocated,1742026776693000000,1742026836702000000,3
FilePageCacheLockFree.totalNativeBytesReclaimed,1742026776693000000,1742026836702000000,0
FilePageCacheLockFree.totalPagesRequested,1742026776693000000,1742026836702000000,7
FilePageCacheLockFree.heapBytesInUse,1742026776693000000,1742026836702000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1742026776693000000,1742026836702000000,120
IndexesFlusher.totalFlushingTimeUs,1742026776693000000,1742026836702000000,318546
Indexes.allKeys.lookupDurationAvgMs,1742026776693000000,1742026836702000000,0.0
IndexesFlusher.totalFlushesRetried,1742026776693000000,1742026836702000000,0
Indexes.allKeys.lookups,1742026776693000000,1742026836702000000,0.0
Indexes.entries.lookupDurationMaxMs,1742026776693000000,1742026836702000000,12.0
Indexes.entries.lookups,1742026776693000000,1742026836702000000,4.0
Indexes.entries.lookupDuration90PMs,1742026776693000000,1742026836702000000,12.0
IndexesFlusher.totalFlushes,1742026776693000000,1742026836702000000,58
Indexes.allKeys.lookupDurationMaxMs,1742026776693000000,1742026836702000000,0.0
Indexes.allKeys.lookupDuration90PMs,1742026776693000000,1742026836702000000,0.0
Indexes.entries.lookupDurationAvgMs,1742026776693000000,1742026836702000000,3.25
Indexes.stubs.lookupDurationAvgMs,1742026776693000000,1742026836702000000,0.5952380952380952
Indexes.stubs.lookupDurationMaxMs,1742026776693000000,1742026836702000000,21.0
IndexesFlusher.totalContentionQuotaSpent,1742026776693000000,1742026836702000000,0
Indexes.stubs.lookupDuration90PMs,1742026776693000000,1742026836702000000,0.0
Indexes.stubs.lookups,1742026776693000000,1742026836702000000,42.0
FileNameCache.queries,1742026776693000000,1742026836702000000,1060469
FileNameCache.totalMisses,1742026776693000000,1742026836702000000,68634
