# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.nativeBytesInUse,1742023507150000000,1742023567156000000,24576
FilePageCacheLockFree.totalBytesRequested,1742023507150000000,1742023567156000000,671744
StreamlinedBlobStorage.recordsRelocated,1742023507150000000,1742023567156000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1742023507150000000,1742023567156000000,0
FilePageCacheLockFree.totalPagesWritten,1742023507150000000,1742023567156000000,1
StorageLockContext.competingThreads.max,1742023507150000000,1742023567156000000,0
FilePageCache.capacityInBytes,1742023507150000000,1742023567156000000,503316478
FilePageCache.maxRegisteredFiles,1742023507150000000,1742023567156000000,578
jps.module.iml.entities.serializer.save.entities.ms,1742023507150000000,1742023567156000000,0
jps.global.initialize.library.bridges.after.loading.ms,1742023507150000000,1742023567156000000,0
jps.load.initial.state.ms,1742023507150000000,1742023567156000000,4
jps.module.iml.entities.serializer.load.entities.ms,1742023507150000000,1742023567156000000,6
workspaceModel.mutableEntityStorage.replace.by.source.ms,1742023507150000000,1742023567156000000,7
jps.global.get.library.by.name.ms,1742023507150000000,1742023567156000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1742023507150000000,1742023567156000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1742023507150000000,1742023567156000000,0
jps.reload.project.entities.ms,1742023507150000000,1742023567156000000,0
jps.save.global.entities.ms,1742023507150000000,1742023567156000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1742023507150000000,1742023567156000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1742023507150000000,1742023567156000000,366
workspaceModel.sync.entities.ms,1742023507150000000,1742023567156000000,0
jps.library.entities.serializer.load.entities.ms,1742023507150000000,1742023567156000000,0
jps.apply.loaded.storage.ms,1742023507150000000,1742023567156000000,9
jps.global.get.library.ms,1742023507150000000,1742023567156000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1742023507150000000,1742023567156000000,1
jps.global.initialize.library.bridges.ms,1742023507150000000,1742023567156000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1742023507150000000,1742023567156000000,0
jps.app.storage.content.reader.load.component.ms,1742023507150000000,1742023567156000000,1
jps.artifact.entities.serializer.save.entities.ms,1742023507150000000,1742023567156000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1742023507150000000,1742023567156000000,0
jps.storage.jps.conf.reader.load.component.ms,1742023507150000000,1742023567156000000,4
workspaceModel.global.apply.state.to.project.ms,1742023507150000000,1742023567156000000,23
jps.artifact.entities.serializer.load.entities.ms,1742023507150000000,1742023567156000000,0
workspaceModel.moduleBridge.before.changed.ms,1742023507150000000,1742023567156000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1742023507150000000,1742023567156000000,0
jps.load.project.to.empty.storage.ms,1742023507150000000,1742023567156000000,42
workspaceModel.moduleManagerBridge.newModule.ms,1742023507150000000,1742023567156000000,0
jps.facet.change.listener.process.change.events.ms,1742023507150000000,1742023567156000000,1
workspaceModel.save.cache.to.file.ms,1742023507150000000,1742023567156000000,150
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1742023507150000000,1742023567156000000,0
workspaceModel.load.cache.from.file.ms,1742023507150000000,1742023567156000000,214
jps.save.changed.project.entities.ms,1742023507150000000,1742023567156000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1742023507150000000,1742023567156000000,0
workspaceModel.moduleBridge.update.option.ms,1742023507150000000,1742023567156000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1742023507150000000,1742023567156000000,1
jps.global.handle.changed.events.ms,1742023507150000000,1742023567156000000,0
jps.facet.change.listener.before.change.events.ms,1742023507150000000,1742023567156000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1742023507150000000,1742023567156000000,0
jps.library.entities.serializer.save.entities.ms,1742023507150000000,1742023567156000000,0
workspaceModel.global.updates.count,1742023507150000000,1742023567156000000,0
jps.project.serializers.save.ms,1742023507150000000,1742023567156000000,1
jps.global.get.libraries.ms,1742023507150000000,1742023567156000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1742023507150000000,1742023567156000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1742023507150000000,1742023567156000000,52
workspaceModel.mutableEntityStorage.modify.entity.ms,1742023507150000000,1742023567156000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1742023507150000000,1742023567156000000,12
workspaceModel.moduleManagerBridge.create.module.instance.ms,1742023507150000000,1742023567156000000,0
workspaceModel.mutableEntityStorage.entities.ms,1742023507150000000,1742023567156000000,0
jps.facet.change.listener.init.bridge.ms,1742023507150000000,1742023567156000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1742023507150000000,1742023567156000000,0
workspaceModel.global.updates.ms,1742023507150000000,1742023567156000000,0
jps.project.serializers.load.ms,1742023507150000000,1742023567156000000,17
workspaceModel.moduleManagerBridge.load.all.modules.ms,1742023507150000000,1742023567156000000,69
workspaceModel.load.cache.metadata.from.file.ms,1742023507150000000,1742023567156000000,38
jps.app.storage.content.writer.save.component.ms,1742023507150000000,1742023567156000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1742023507150000000,1742023567156000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1742023507150000000,1742023567156000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1742023507150000000,1742023567156000000,2
workspaceModel.orphan.listener.update.ms,1742023507150000000,1742023567156000000,1
workspaceModel.mutableEntityStorage.add.diff.ms,1742023507150000000,1742023567156000000,3
jps.global.handle.before.change.events.ms,1742023507150000000,1742023567156000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1742023507150000000,1742023567156000000,3
Indexes.stubs.lookupDurationAvgMs,1742023507150000000,1742023567156000000,0.12899949212798376
Indexes.allKeys.lookupDurationAvgMs,1742023507150000000,1742023567156000000,0.0
IndexesFlusher.totalFlushes,1742023507150000000,1742023567156000000,58
IndexesFlusher.totalFlushingTimeUs,1742023507150000000,1742023567156000000,308018
Indexes.allKeys.lookups,1742023507150000000,1742023567156000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1742023507150000000,1742023567156000000,0
Indexes.stubs.lookupDurationMaxMs,1742023507150000000,1742023567156000000,70.0
Indexes.entries.lookups,1742023507150000000,1742023567156000000,617.0
Indexes.allKeys.lookupDurationMaxMs,1742023507150000000,1742023567156000000,0.0
Indexes.stubs.lookups,1742023507150000000,1742023567156000000,1969.0
IndexesFlusher.totalFlushesRetried,1742023507150000000,1742023567156000000,0
Indexes.entries.lookupDurationMaxMs,1742023507150000000,1742023567156000000,15.0
Indexes.allKeys.lookupDuration90PMs,1742023507150000000,1742023567156000000,0.0
Indexes.stubs.lookupDuration90PMs,1742023507150000000,1742023567156000000,0.0
Indexes.entries.lookupDuration90PMs,1742023507150000000,1742023567156000000,0.0
Indexes.entries.lookupDurationAvgMs,1742023507150000000,1742023567156000000,0.17017828200972449
NonBlockingReadAction.failedExecutionTimeUs,1742023507150000000,1742023567156000000,411
FlushQueue.waitingTime90PNs,1742023507150000000,1742023567156000000,78118911
AWTEventQueue.dispatchTimeTotalNS,1742023507150000000,1742023567156000000,10735593597
AWTEventQueue.dispatchTimeAvgNs,1742023507150000000,1742023567156000000,1384558.9998711173
AWTEventQueue.dispatchTimeMaxNs,1742023507150000000,1742023567156000000,2650800127
FlushQueue.queueSizeAvg,1742023507150000000,1742023567156000000,16.253675320613073
AWTEventQueue.dispatchTime90PNs,1742023507150000000,1742023567156000000,753663
FlushQueue.queueSizeMax,1742023507150000000,1742023567156000000,127
FlushQueue.executionTimeAvgNs,1742023507150000000,1742023567156000000,1181113.8808257743
FlushQueue.executionTime90PNs,1742023507150000000,1742023567156000000,266239
NonBlockingReadAction.finalizedExecutionsCount,1742023507150000000,1742023567156000000,513
AWTEventQueue.eventsDispatched,1742023507150000000,1742023567156000000,7759
NonBlockingReadAction.finalizedExecutionTimeUs,1742023507150000000,1742023567156000000,440323
FlushQueue.executionTimeMaxNs,1742023507150000000,1742023567156000000,943718399
NonBlockingReadAction.failedExecutionsCount,1742023507150000000,1742023567156000000,1
FlushQueue.tasksExecuted,1742023507150000000,1742023567156000000,3197
WriteAction.executionsCount,1742023507150000000,1742023567156000000,20
ReadAction.executionsCount,1742023507150000000,1742023567156000000,237962
FlushQueue.waitingTimeMaxNs,1742023507150000000,1742023567156000000,2382364671
FlushQueue.waitingTimeAvgNs,1742023507150000000,1742023567156000000,4.9236601507663436E7
FlushQueue.queueSize90P,1742023507150000000,1742023567156000000,59
FileNameCache.queries,1742023507150000000,1742023567156000000,1096969
FileNameCache.totalMisses,1742023507150000000,1742023567156000000,69360
workspaceModel.initializing.ms,1742023507150000000,1742023567156000000,0
workspaceModel.to.snapshot.ms,1742023507150000000,1742023567156000000,0
workspaceModel.updates.count,1742023507150000000,1742023567156000000,3
workspaceModel.loading.from.cache.ms,1742023507150000000,1742023567156000000,215
workspaceModel.check.recursive.update.ms,1742023507150000000,1742023567156000000,0
workspaceModel.pre.handlers.ms,1742023507150000000,1742023567156000000,0
workspaceModel.updates.precise.ms,1742023507150000000,1742023567156000000,13
workspaceModel.updates.ms,1742023507150000000,1742023567156000000,37
workspaceModel.loading.total.ms,1742023507150000000,1742023567156000000,226
workspaceModel.collect.changes.ms,1742023507150000000,1742023567156000000,0
workspaceModel.init.bridges.ms,1742023507150000000,1742023567156000000,0
workspaceModel.replace.project.model.ms,1742023507150000000,1742023567156000000,0
workspaceModel.update.unloaded.entities.ms,1742023507150000000,1742023567156000000,0
JVM.usedHeapBytes,1742023507150000000,1742023567156000000,402502448
OS.loadAverage,1742023507150000000,1742023567156000000,3.88427734375
JVM.GC.collections,1742023507150000000,1742023567156000000,26
JVM.totalCpuTimeMs,1742023507150000000,1742023567156000000,46575
JVM.usedNativeBytes,1742023507150000000,1742023567156000000,419539592
JVM.maxHeapBytes,1742023507150000000,1742023567156000000,2147483648
JVM.threadCount,1742023507150000000,1742023567156000000,138
JVM.maxNativeBytes,1742023507150000000,1742023567156000000,-1
JVM.totalBytesAllocated,1742023507150000000,1742023567156000000,2053936000
JVM.GC.collectionTimesMs,1742023507150000000,1742023567156000000,132
FilePageCache.totalPageDisposalsUs,1742023567156000000,1742023627161000000,0
DirectByteBufferAllocator.reclaimed,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalPagesReadMs,1742023567156000000,1742023627161000000,0
StreamlinedBlobStorage.recordsAllocated,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1742023567156000000,1742023627161000000,120
DirectByteBufferAllocator.hits,1742023567156000000,1742023627161000000,0
FilePageCache.disposedBuffers,1742023567156000000,1742023627161000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalPagesHandedOver,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalPagesAllocated,1742023567156000000,1742023627161000000,0
MappedFileStorage.storages,1742023567156000000,1742023627161000000,14
FilePageCacheLockFree.totalNativeBytesAllocated,1742023567156000000,1742023627161000000,0
MappedFileStorage.totalPagesMapped,1742023567156000000,1742023627161000000,14
FilePageCacheLockFree.housekeeperTurnsSkipped,1742023567156000000,1742023627161000000,47496
DirectByteBufferAllocator.misses,1742023567156000000,1742023627161000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1742023567156000000,1742023627161000000,0
FilePageCache.uncachedFileAccess,1742023567156000000,1742023627161000000,2
FilePageCacheLockFree.totalPageAllocationsWaited,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.heapBytesInUse,1742023567156000000,1742023627161000000,0
FilePageCache.maxCacheSizeInBytes,1742023567156000000,1742023627161000000,294666240
DirectByteBufferAllocator.disposed,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalBytesWritten,1742023567156000000,1742023627161000000,7067
FileChannelInterruptsRetryer.totalRetriedAttempts,1742023567156000000,1742023627161000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1742023567156000000,1742023627161000000,0
StorageLockContext.competingThreads.90P,1742023567156000000,1742023627161000000,0
FilePageCache.totalPageLoadsUs,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1742023567156000000,1742023627161000000,0
StreamlinedBlobStorage.recordsDeleted,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalPagesWriteMs,1742023567156000000,1742023627161000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1742023567156000000,1742023627161000000,294690816
FilePageCacheLockFree.housekeeperTimeSpentMs,1742023567156000000,1742023627161000000,35
FilePageCache.pageLoads,1742023567156000000,1742023627161000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1742023567156000000,1742023627161000000,0
MappedFileStorage.totalBytesMapped,1742023567156000000,1742023627161000000,128188416
FilePageCache.pageFastCacheHits,1742023567156000000,1742023627161000000,265
FilePageCache.pageHits,1742023567156000000,1742023627161000000,7
FilePageCacheLockFree.totalPagesRequested,1742023567156000000,1742023627161000000,52
FilePageCacheLockFree.totalPagesReclaimed,1742023567156000000,1742023627161000000,0
StorageLockContext.competingThreads.avg,1742023567156000000,1742023627161000000,0.0
FilePageCacheLockFree.totalBytesRead,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1742023567156000000,1742023627161000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1742023567156000000,1742023627161000000,1241
FilePageCacheLockFree.nativeBytesInUse,1742023567156000000,1742023627161000000,24576
FilePageCacheLockFree.totalBytesRequested,1742023567156000000,1742023627161000000,425984
StreamlinedBlobStorage.recordsRelocated,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1742023567156000000,1742023627161000000,0
FilePageCacheLockFree.totalPagesWritten,1742023567156000000,1742023627161000000,7
StorageLockContext.competingThreads.max,1742023567156000000,1742023627161000000,0
FilePageCache.capacityInBytes,1742023567156000000,1742023627161000000,503316478
FilePageCache.maxRegisteredFiles,1742023567156000000,1742023627161000000,578
jps.module.iml.entities.serializer.save.entities.ms,1742023567156000000,1742023627161000000,0
jps.global.initialize.library.bridges.after.loading.ms,1742023567156000000,1742023627161000000,0
jps.load.initial.state.ms,1742023567156000000,1742023627161000000,4
jps.module.iml.entities.serializer.load.entities.ms,1742023567156000000,1742023627161000000,6
workspaceModel.mutableEntityStorage.replace.by.source.ms,1742023567156000000,1742023627161000000,7
jps.global.get.library.by.name.ms,1742023567156000000,1742023627161000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1742023567156000000,1742023627161000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1742023567156000000,1742023627161000000,0
jps.reload.project.entities.ms,1742023567156000000,1742023627161000000,0
jps.save.global.entities.ms,1742023567156000000,1742023627161000000,2
workspaceModel.mutableEntityStorage.entities.by.source.ms,1742023567156000000,1742023627161000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1742023567156000000,1742023627161000000,366
workspaceModel.sync.entities.ms,1742023567156000000,1742023627161000000,0
jps.library.entities.serializer.load.entities.ms,1742023567156000000,1742023627161000000,0
jps.apply.loaded.storage.ms,1742023567156000000,1742023627161000000,9
jps.global.get.library.ms,1742023567156000000,1742023627161000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1742023567156000000,1742023627161000000,1
jps.global.initialize.library.bridges.ms,1742023567156000000,1742023627161000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1742023567156000000,1742023627161000000,0
jps.app.storage.content.reader.load.component.ms,1742023567156000000,1742023627161000000,1
jps.artifact.entities.serializer.save.entities.ms,1742023567156000000,1742023627161000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1742023567156000000,1742023627161000000,0
jps.storage.jps.conf.reader.load.component.ms,1742023567156000000,1742023627161000000,4
workspaceModel.global.apply.state.to.project.ms,1742023567156000000,1742023627161000000,23
jps.artifact.entities.serializer.load.entities.ms,1742023567156000000,1742023627161000000,0
workspaceModel.moduleBridge.before.changed.ms,1742023567156000000,1742023627161000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1742023567156000000,1742023627161000000,0
jps.load.project.to.empty.storage.ms,1742023567156000000,1742023627161000000,42
workspaceModel.moduleManagerBridge.newModule.ms,1742023567156000000,1742023627161000000,0
jps.facet.change.listener.process.change.events.ms,1742023567156000000,1742023627161000000,1
workspaceModel.save.cache.to.file.ms,1742023567156000000,1742023627161000000,150
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1742023567156000000,1742023627161000000,0
workspaceModel.load.cache.from.file.ms,1742023567156000000,1742023627161000000,214
jps.save.changed.project.entities.ms,1742023567156000000,1742023627161000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1742023567156000000,1742023627161000000,0
workspaceModel.moduleBridge.update.option.ms,1742023567156000000,1742023627161000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1742023567156000000,1742023627161000000,1
jps.global.handle.changed.events.ms,1742023567156000000,1742023627161000000,0
jps.facet.change.listener.before.change.events.ms,1742023567156000000,1742023627161000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1742023567156000000,1742023627161000000,0
jps.library.entities.serializer.save.entities.ms,1742023567156000000,1742023627161000000,0
workspaceModel.global.updates.count,1742023567156000000,1742023627161000000,0
jps.project.serializers.save.ms,1742023567156000000,1742023627161000000,1
jps.global.get.libraries.ms,1742023567156000000,1742023627161000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1742023567156000000,1742023627161000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1742023567156000000,1742023627161000000,52
workspaceModel.mutableEntityStorage.modify.entity.ms,1742023567156000000,1742023627161000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1742023567156000000,1742023627161000000,12
workspaceModel.moduleManagerBridge.create.module.instance.ms,1742023567156000000,1742023627161000000,0
workspaceModel.mutableEntityStorage.entities.ms,1742023567156000000,1742023627161000000,0
jps.facet.change.listener.init.bridge.ms,1742023567156000000,1742023627161000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1742023567156000000,1742023627161000000,0
workspaceModel.global.updates.ms,1742023567156000000,1742023627161000000,0
jps.project.serializers.load.ms,1742023567156000000,1742023627161000000,17
workspaceModel.moduleManagerBridge.load.all.modules.ms,1742023567156000000,1742023627161000000,69
workspaceModel.load.cache.metadata.from.file.ms,1742023567156000000,1742023627161000000,38
jps.app.storage.content.writer.save.component.ms,1742023567156000000,1742023627161000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1742023567156000000,1742023627161000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1742023567156000000,1742023627161000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1742023567156000000,1742023627161000000,2
workspaceModel.orphan.listener.update.ms,1742023567156000000,1742023627161000000,1
workspaceModel.mutableEntityStorage.add.diff.ms,1742023567156000000,1742023627161000000,3
jps.global.handle.before.change.events.ms,1742023567156000000,1742023627161000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1742023567156000000,1742023627161000000,3
Indexes.stubs.lookupDurationAvgMs,1742023567156000000,1742023627161000000,0.03237410071942446
Indexes.allKeys.lookupDurationAvgMs,1742023567156000000,1742023627161000000,0.0
IndexesFlusher.totalFlushes,1742023567156000000,1742023627161000000,59
IndexesFlusher.totalFlushingTimeUs,1742023567156000000,1742023627161000000,148042
Indexes.allKeys.lookups,1742023567156000000,1742023627161000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1742023567156000000,1742023627161000000,0
Indexes.stubs.lookupDurationMaxMs,1742023567156000000,1742023627161000000,2.0
Indexes.entries.lookups,1742023567156000000,1742023627161000000,128.0
Indexes.allKeys.lookupDurationMaxMs,1742023567156000000,1742023627161000000,0.0
Indexes.stubs.lookups,1742023567156000000,1742023627161000000,278.0
IndexesFlusher.totalFlushesRetried,1742023567156000000,1742023627161000000,0
Indexes.entries.lookupDurationMaxMs,1742023567156000000,1742023627161000000,1.0
Indexes.allKeys.lookupDuration90PMs,1742023567156000000,1742023627161000000,0.0
Indexes.stubs.lookupDuration90PMs,1742023567156000000,1742023627161000000,0.0
Indexes.entries.lookupDuration90PMs,1742023567156000000,1742023627161000000,0.0
Indexes.entries.lookupDurationAvgMs,1742023567156000000,1742023627161000000,0.03125
NonBlockingReadAction.failedExecutionTimeUs,1742023567156000000,1742023627161000000,1131
FlushQueue.waitingTime90PNs,1742023567156000000,1742023627161000000,1294335
AWTEventQueue.dispatchTimeTotalNS,1742023567156000000,1742023627161000000,1293325379
AWTEventQueue.dispatchTimeAvgNs,1742023567156000000,1742023627161000000,300161.49918774655
AWTEventQueue.dispatchTimeMaxNs,1742023567156000000,1742023627161000000,93323263
FlushQueue.queueSizeAvg,1742023567156000000,1742023627161000000,4.470349721236696
AWTEventQueue.dispatchTime90PNs,1742023567156000000,1742023627161000000,405503
FlushQueue.queueSizeMax,1742023567156000000,1742023627161000000,47
FlushQueue.executionTimeAvgNs,1742023567156000000,1742023627161000000,118937.55752660922
FlushQueue.executionTime90PNs,1742023567156000000,1742023627161000000,117247
NonBlockingReadAction.finalizedExecutionsCount,1742023567156000000,1742023627161000000,324
AWTEventQueue.eventsDispatched,1742023567156000000,1742023627161000000,4309
NonBlockingReadAction.finalizedExecutionTimeUs,1742023567156000000,1742023627161000000,11631
FlushQueue.executionTimeMaxNs,1742023567156000000,1742023627161000000,12189695
NonBlockingReadAction.failedExecutionsCount,1742023567156000000,1742023627161000000,4
FlushQueue.tasksExecuted,1742023567156000000,1742023627161000000,1973
WriteAction.executionsCount,1742023567156000000,1742023627161000000,3
ReadAction.executionsCount,1742023567156000000,1742023627161000000,137666
FlushQueue.waitingTimeMaxNs,1742023567156000000,1742023627161000000,93847551
FlushQueue.waitingTimeAvgNs,1742023567156000000,1742023627161000000,1110822.9721236695
FlushQueue.queueSize90P,1742023567156000000,1742023627161000000,12
FileNameCache.queries,1742023567156000000,1742023627161000000,19210
FileNameCache.totalMisses,1742023567156000000,1742023627161000000,9
workspaceModel.initializing.ms,1742023567156000000,1742023627161000000,0
workspaceModel.to.snapshot.ms,1742023567156000000,1742023627161000000,0
workspaceModel.updates.count,1742023567156000000,1742023627161000000,3
workspaceModel.loading.from.cache.ms,1742023567156000000,1742023627161000000,215
workspaceModel.check.recursive.update.ms,1742023567156000000,1742023627161000000,0
workspaceModel.pre.handlers.ms,1742023567156000000,1742023627161000000,0
workspaceModel.updates.precise.ms,1742023567156000000,1742023627161000000,13
workspaceModel.updates.ms,1742023567156000000,1742023627161000000,37
workspaceModel.loading.total.ms,1742023567156000000,1742023627161000000,226
workspaceModel.collect.changes.ms,1742023567156000000,1742023627161000000,0
workspaceModel.init.bridges.ms,1742023567156000000,1742023627161000000,0
workspaceModel.replace.project.model.ms,1742023567156000000,1742023627161000000,0
workspaceModel.update.unloaded.entities.ms,1742023567156000000,1742023627161000000,0
JVM.usedHeapBytes,1742023567156000000,1742023627161000000,344819800
OS.loadAverage,1742023567156000000,1742023627161000000,2.416015625
JVM.GC.collections,1742023567156000000,1742023627161000000,1
JVM.totalCpuTimeMs,1742023567156000000,1742023627161000000,9990
JVM.usedNativeBytes,1742023567156000000,1742023627161000000,431781528
JVM.maxHeapBytes,1742023567156000000,1742023627161000000,2147483648
JVM.threadCount,1742023567156000000,1742023627161000000,69
JVM.maxNativeBytes,1742023567156000000,1742023627161000000,-1
JVM.totalBytesAllocated,1742023567156000000,1742023627161000000,154004784
JVM.GC.collectionTimesMs,1742023567156000000,1742023627161000000,11
